id,name,city_id
020519,Kec. Gunungputri,020500
020530,Kec. Parungpanjang,020500
020537,Kec. Tajurhalang,020500
020605,Kec. Kalibunder,020600
020606,Kec. Tegalbuleud,020600
020616,Kec. Gegerbitung,020600
020625,Kec. Parakansalak,020600
020626,Kec. Parungkuda,020600
020831,Kec. Solokanjeruk,020800
021013,Kec. Ujungjaya,021000
021509,Kec. Cidahu,021500
021912,Kec. Purwadadi,021900
021923,Kec. Dawuan,021900
022212,Kec. Sukatani,022200
022314,Kec. Cikalongwetan,022300
026012,Kec. Ujungberung,026000
026603,Kec. Sukmajaya,026600
030520,Kec. Karanganyar,030500
030820,Kec. Grabag,030800
031811,Kec. Gabus,031800
032512,Kec. Warungasem,032500
036103,Kec. Pasarkliwon,036100
040303,Kec. Saptosari,040300
040312,Kec. Gedangsari,040300
046012,Kec. Gedongtengen,046000
050411,Kec. Jogoroto,050400
050509,Kec. Kepohbaru,050500
051018,Kec. Nguntoronadi,051000
051314,Kec. Grogol,051300
051618,Kec. Pagerwojo,051600
051817,Kec. Sumberpucung,051800
052115,Kec. Jatiroto,052100
052211,Kec. Curahdami,052200
052417,Kec. Sumberbaru,052400
052517,Kec. Glagah,052500
052713,Kec. Karangpenang,052700
056006,Kec. Gununganyar,056000
056016,Kec. Sukomanunggal,056000
056201,Kec. Manguharjo,056200
060219,Kec. Simpang Tiga,060200
061412,Kec. Banda Mulya,061400
061703,Kec. Blangpidie,061700
061706,Kec. Babahrot,061700
061709,Kec. Jeumpa,061700
061802,Kec. Kutapanjang,061800
061806,Kec. Blangjerango,061800
070303,Kec. Tigabinanga,070300
070306,Kec. Kutabuluh,070300
070403,Kec. Dolok Pardamean,070400
070511,Kec. Tigalingga,070500
070628,Kec. Teluk Dalam,070600
071029,Kec. Muara Batangtoru,071000
071035,Kec. Angkola Muara Tais,071000
071106,Kec. Idanogawo,071100
071125,Kec. Mau,071100
071126,Kec. Somolo-Molo,071100
071132,Kec. Hiliserangkai,071100
071909,Kec. Sijamapolang,071900
071910,Kec. Tarabintang,071900
076703,Kec. Gunungsitoli,076700
080505,Kec. 2 x 11 VI Lingkung,080500
090118,Kec. Kampa,090100
090910,Kec. Bangun Purba,090900
110816,Kec. Jayapura,110800
116017,Kec. Ilir Timur III,116000
120412,Kec. Waytenong,120400
120509,Kec. Penawartama,120500
121003,Kec. Adiluwih,121000
121202,Kec. Tumijajar,121200
121334,KEC. NGARAS,121300
121335,KEC. KARYAPENGGAWA,121300
150101,Kec. Aluh-Aluh,150100
150204,Kec. Bati-Bati,150200
150303,Kec. Mekarsari,150300
160314,Kec. Batu Putih,160300
170531,Kec. Suluun Tareran,170500
180711,Kec. Witaponda,180700
181013,Kec. Sigibiromaru,181000
190309,Kec. Tompobulu,190300
190401,Kec. Mangarabombang,190400
190801,Kec. Sabbangparu,190800
190808,Kec. Tanasitolo,190800
190901,Kec. Marioriwawo,190900
190903,Kec. Liliriaja,190900
191103,Kec. Bontobahari,191100
191502,Kec. Tellulimpoe,191500
191503,Kec. Watangpulu,191500
196011,Kec. Biringkanaya,196000
200202,Kec. Parigi,200200
200708,Kec. Mataoleo,200700
200903,Kec. Lembo,200900
201301,Kec. Sawerigadi,201300
201302,Kec. Barangka,201300
201303,Kec. Lawa,201300
201304,Kec. Wadaga,201300
201305,Kec. Tiworo Selatan,201300
201306,Kec. Maginti,201300
201307,Kec. Tiworo Tengah,201300
201309,Kec. Tiworo Utara,201300
201310,Kec. Tiworo Kepulauan,201300
201311,Kec. Napano Kusambi,201300
201312,Kec. Kusambi,201300
201401,Kec. Batauga,201400
201402,Kec. Sampolawa,201400
201403,Kec. Lapandewa,201400
201404,Kec. Batu Atas,201400
201405,Kec. Siompu Barat,201400
201406,Kec. Siompu,201400
201407,Kec. Kadatua,201400
201601,Kec. Lakudo,201600
201602,Kec. Mawasangka Timur,201600
201603,Kec. Mawasangka Tengah,201600
201604,Kec. Mawasangka,201600
201605,Kec.Talaga Raya,201600
201606,Kec. Gu,201600
201607,Kec. Sangia Wambulu,201600
210304,Kec. Airbuaya,210300
210317,Kec. Batabual,210300
210810,Kec. Pulau-pulau Babar,210800
210815,Kec. Pulau Lakor,210800
230103,Kec. Labuapi,230100
230605,Kec. Wawo,230600
240306,Kec. Kuanfatu,240300
240715,Kec. Lewolema,240700
241104,Kec. Satarmese,241100
242226,Kec. Sasitamean,242200
242227,Kec. Laenmanen,242200
251019,Kec. Siriwo,251000
251213,Kec. Mimika Timur Tengah,251200
251507,Kec. Sawaerma,251500
251726,Kec. Okbape,251700
251827,Kec. Wari/Taiyeve,251800
252605,Kec. Ureifaisei,252600
260614,Kec. Padang Bano,260600
290109,Kec. Sungailiat,290100
290508,Kec. Airgegas,290500
300407,Kec. Botupingge,300400
320425,Kec. Wamesa (Idoor),320400
330316,Kec. Bulo,330300
330317,Kec. Tubbitaramanu,330300
330416,Kec. Buntumalangka,330400
330410,Kec. Aralle,330400
350101,Wassenaar,350100
350201,Tokyo,350200
350301,Cairo,350300
350401,Kuala Lumpur,350400
350402,Kota Kinabalu,350400
350403,Kundasang,350400
350405,Papar,350400
350406,Keningau,350400
350407,Nabawan,350400
350408,Beaufort,350400
350409,Tenom,350400
350410,Masapol Sipitang,350400
350412,Kudat,350400
350413,Sandakan,350400
350414,Tawau,350400
350415,Sabah,350400
350416,Serawak,350400
350417,Johor Bahru,350400
350418,Tuaran,350400
350419,Penampang,350400
350420,Kinabatangan,350400
350501,Yangon,350500
350601,Davao City,350600
350701,Moskow,350700
350801,Riyadh,350800
350802,Jeddah,350800
350803,Mekkah,350800
351001,Singapura,351000
351201,Bangkok,351200
351301,Taipe,351300
351401,Hong Kong,351400
351501,Bandar Seri Begawan,351500
080212,Kec.Tigo Nagari,080200
080210,Kec. II Koto,080200
060425,Kec. Indra Makmur,060400
081205,Kec. Sembilan Koto,081200
081106,Kec. Pauh Duo,081100
081303,Kec. Lembah Melintang,081300
081310,Kec. Sasak Ranah Pesisir,081300
086001,Kec. Guguk Panjang,086000
090106,Kec. Kuok,090100
051806,Kec. Sumber Manjing Wetan,051800
210804,Kec. Moa Lakor,210800
210801,Kec. Babar Timur,210800
210805,Kec. Pulau Letti,210800
031104,Kec. Sukoharjo,031100
030714,Kec. Sukoharjo,030700
051712,Kec. Tugu,051700
060416,Kec. Julok,060400
060430,Kec. Peunaron,060400
091507,Kec. Pulau Merbau,091500
086504,Kec. Lamposi Tigo Nagori,086500
091016,Kec. Bagan Sinembah Raya,091000
210109,Kec. Pulau Haruku,210100
100518,Kec. Bukit Kerman,100500
051601,Kec. Besuki,051600
280325,Kec. Kemiri,280300
032302,Kec. Bulu,032300
060307,Kec. Cot Girek,060300
060320,Kec. Paya Bakong,060300
060304,Kec. Syamtalira Bayu,060300
080103,Kec. Tanjung Raya,080100
080109,Kec. Tilatang Kamang,080100
240603,Kec. Alor Selatan,240600
240609,Kec. Alor Tengah Utara,240600
240604,Kec. Alor Timur,240600
240608,Kec. Alor Timur Laut,240600
201121,Kec. Aere,201100
320723,Kec. Mega,320700
240616,Kec. Kabola,240600
240618,Kec. Lembur,240600
091018,Kec. Tanjung Medan,091000
090116,Kec. Bangkinang Kota,090100
071517,Kec. Lingga Bayu,071500
071518,Kec. Ranto Baek,071500
100711,Kec. Taman Rajo,100700
216005,Kec. Baguala,216000
080404,Kec. Pantai Cermin,080400
031216,Kec. Sidoharjo,031200
320724,Kec. Moraid/Mega,320700
320309,Kec. Wamesa,320300
106009,Kec. Alam Barajo,106000
106011,Kec. Paal Merah,106000
106010,Kec. Danau Sipin,106000
020524,Kec. Parung,020500
100308,Kec. Bathin VIII,100300
100310,Kec. Cermin Nan Gedang,100300
240614,Kec. Mataru,240600
216006,Kec. Lei Timur Selatan,216000
071519,Kec. Puncak Sorik Merapi,071500
110206,Kec. Kota Kayu Agung,110200
110116,Kec. Plakat Tinggi,110100
216002,Kec. Sirimau,216000
110622,Kec. Suka Karya,110600
216003,Kec. Teluk Ambon ,216000
070619,Kec. Aek Kuasan,070600
110615,Kec. Bulan Tengah Suku Ulu,110600
070625,Kec. Aek Ledong,070600
110376,Kec. Kedaton Peninjauan Raya,110300
070623,Kec. Aek Songsongan,070600
070607,Kec. Air Batu,070600
070610,Kec. Air Joman,070600
070601,Kec. Bandar Pasir Mandoge,070600
110372,Kec. Baturaja Barat,110300
111226,Kec. Penukal,111200
116203,Kec. Lubuk Linggau Selatan I,116200
116208,Kec. Lubuk Linggau Utara II,116200
116204,Kec. Lubuk Linggau Utara I,116200
116206,Kec. Lubuk Linggau Timur II,116200
116202,Kec. Lubuk Linggau Timur I,116200
116207,Kec. Lubuk Linggau Selatan II,116200
116205,Kec. Lubuk Linggau Barat II,116200
116201,Kec. Lubuk Linggau Barat I,116200
260711,Kec. Semidang Gumay,260700
320518,Kec. Tanah Rubu,320500
060610,Kec. Bubon,060600
060605,Kec. Johan Pahlawan,060600
060606,Kec. Samatiga,060600
070602,Kec. Bandar Pulau,070600
070608,Kec. Buntu Pane,070600
070609,Kec. Meranti,070600
070603,Kec. Pulau Rakyat,070600
070629,Kec. Sei dadap,070600
251506,Kec. Agats,251500
251505,Kec. Akat,251500
251514,Kec. Ayip,251500
220405,Kec. Abiansemal,220400
110809,Kec. Buay Pemuka Peliung,110800
061206,Kec. Jeumpa,061200
060121,Kec. Kuta Cot Glie,060100
060115,Kec. Kuta Malaka,060100
061705,Kec. Kuala Batee,061700
151003,Kec. Awayan,151000
070221,Kec. Serapit,070200
070201,Kec. Bohorok,070200
151002,Kec. Batu Mandi,151000
070203,Kec. Sei Bingai,070200
260708,Kec.Tetap,260700
166105,Kec. Balikpapan Barat,166100
166106,Kec. Balikpapan Kota,166100
116015,Kec. Alang-Alang Lebar,116000
166101,Kec. Balikpapan Selatan,166100
196015,Kec. Kep. Sangkarrang,196000
241215,Kec. Wulla Waijelu,241200
260507,Kec. Kaba Wetan,260500
120321,Kec. Sungkai Barat,120300
241214,Kec. Pinu Pahar,241200
060714,Kec. Kluet Tengah,060700
060709,Kec. Labuhan Haji,060700
166104,Kec. Balikpapan Tengah,166100
166102,Kec. Balikpapan Timur,166100
166103,Kec. Balikpapan Utara,166100
126019,Kec. Bumi Waras,126000
126003,Kec. Panjang,126000
120322,Kec. Abung Kunang,120300
020815,Kec. Arjasari,020800
090811,Kec. Bandar Sei Kijang,090800
080612,Kec. Bayang Utara,080600
080810,Kec. Koto VII,080800
100919,Kec. Jangkat Timur,100900
100921,Kec. Renah Pamenang ,100900
100917,Kec. Renah Pemparap,100900
120725,Kec. Way Bungur,120700
120813,Kec. Buay Bahuga,120800
121103,Kec. Rawajitu Utara,121100
126001,Kec. Teluk Betung Barat,126000
126002,Kec. Teluk Betung Selatan,126000
096006,Kec. Sukajadi,096000
121102,Kec. Tanjung Raya,121100
120723,Kec. Labuhan Ratu,120700
280117,Kec. Banjar,280100
251217,Kec. Hoya,251200
126014,Kec. Labuhan Ratu,126000
126011,Kec. Rajabasa,126000
126013,Kec. Sukabumi,126000
020814,Kec. Baleendah,020800
020816,Kec. Banjaran,020800
020832,Kec. Cangkuang,020800
020810,Kec. Cicalengka,020800
020809,Kec. Cikancung,020800
020805,Kec. Kertasari,020800
026016,Kec. Batununggal,026000
150113,Kec. Beruntung Baru,150100
150118,Kec. Sambung Makmur,150100
156105,Kec. Banjarbaru Selatan,156100
076105,Kec. Binjai Barat,076100
290403,Kec. Muntok,290400
316003,Kec. Sei Beduk,316000
110803,Kec. Cempaka,110800
290405,Kec. Jebus,290400
290401,Kec. Kelapa,290400
156104,Kec. Banjarbaru Utara,156100
110721,Kec. Karang Agung Ilir,110700
110722,Kec. Selat Penuguan,110700
156102,Kec. Cempaka,156100
156003,Kec. Banjarmasin Barat,156000
156001,Kec. Banjarmasin Selatan,156000
156005,Kec. Banjarmasin Tengah,156000
110714,Kec. Air Salek,110700
290603,Kec. Manggar,290600
016208,Kec. Kali Deres,016200
110533,Kec. Muara Payang,110500
110432,Kec. Lubai Ulu,110400
260491,Kec. Ipuh,260400
260403,Kec. Kota Mukomuko,260400
316104,Kec. Tanjung Pinang Kota,316100
316102,Kec. Tanjung Pinang Timur,316100
316101,Kec. Tanjung Pinang Barat,316100
050314,Kec. Gedeg,050300
050303,Kec. Pacet,050300
110435,Kec. Belida Darat,110400
156002,Kec. Banjarmasin Timur,156000
156004,Kec. Banjarmasin Utara,156000
106001,Kec. Kota Baru,106000
060612,Kec. Meureubo,060600
110603,Kec. Stl Ulu Terawas,110600
110117,Kec. Lalan,110100
310407,Kec. Singkep Selatan,310400
210116,Kec. Masohi,210100
210811,Kec. Pulau-pulau Terselatan,210800
320733,Kec. Konhir,320700
270310,Kec. Jailolo Timur,270300
050316,Kec. Jetis,050300
310411,Kec. Bakung Serumpun,310400
310413,Kec. Katang Bidare,310400
310412,Kec. Temiang Pesisir,310400
100403,Kec. Tungkal Ilir,100400
310410,Kec. Kepulauan Posek,310400
121004,Kec. Banyumas,121000
056018,Kec. Tegal Sari,056000
270311,Kec. Tabaru,270300
060616,Kec. Panton Reu,060600
060609,Kec. Sungai Mas,060600
260414,Kec. Air Manjunto,260400
110720,Kec. Air Kumbang,110700
110706,Kec. Banyuasin I,110700
110707,Kec. Banyuasin II,110700
110703,Kec. Banyuasin III,110700
310325,Kec. Suak Midai,310300
310323,Kec. Bunguran Batubi,310300
110371,Kec. Baturaja Timur,110300
071725,Kec. Siduaori,071700
071737,Kec. Luahagundre Maniamolo,071700
072703,Kec. Lahomi,072700
020829,Kec. Rancabali,020800
072706,Kec. Moro o,072700
072708,Kec. Ulu Moro o,072700
310324,Kec. Pulau Tiga Barat,310300
021741,Kec. Greged,021700
252921,Kec. Mbua Tengah,252900
252911,Kec. Mebarok,252900
051307,Kec. Wates,051300
252927,Kec. Nenggeagin,252900
252924,Kec. Embetpen,252900
051419,Kec. Lengkong,051400
310313,Kec. Pulau Tiga,310300
096003,Kec. Lima Puluh,096000
021622,Kec. Banjaran,021600
131311,Kec. Batu Ampar,131300
150207,Kec. Batu Ampar,150200
071736,Kec. Onolalu,071700
150306,Kec. Alalak,150300
150305,Kec. Anjir Muara,150300
150304,Kec. Anjir Pasar,150300
150312,Kec. Cerbon,150300
141304,Kec. Awang,141300
141302,Kec. Benua Lima,141300
316012,Kec. Batam Kota,316000
316014,Kec. Batu Aji,316000
316006,Kec. Batu Ampar,316000
316001,Kec. Belakang Padang,316000
316004,Kec. Bulang,316000
056801,Kec. Batu,056800
056803,Kec. Bumiaji,056800
022012,Kec. Sukasari,022000
020638,Kec. Cibitung,020600
022005,Kec. Sukatani,022000
110704,Kec. Betung,110700
022211,Kec. Tambelang,022200
022210,Kec. Taruma Jaya,022200
026506,Kec. Bekasi Barat,026500
026505,Kec. Bekasi Selatan,026500
026507,Kec. Bekasi Utara,026500
026502,Kec. Jatiasih,026500
026510,Kec. Rawalumbu,026500
290208,Kec. Badau,290200
290201,Kec. Membalong,290200
290207,Kec. Sijuk,290200
290605,Kec. Damar,290600
290601,Kec. Dendang,290600
071729,Kec. Idanotae,071700
026103,Kec. Kota Bogor Utara,026100
022017,Kec. Pondok Salam,022000
071721,Kec. Oou,071700
071723,Kec. Hilisalawaahe,071700
071707,Kec. Lolowa`U,071700
110226,Kec. Pangkalan Lapam,110200
021026,Kec. Cisarua,021000
071702,Kec. Teluk Dalam,071700
116018,Kec. Jakabaring,116000
021029,Kec. Sukasari,021000
021930,Kec. Sukasari,021900
022008,Kec. Wanayasa,022000
100803,Kec. Dendang,100800
026001,Kec. Bandung Kulon,026000
026003,Kec. Bojong Loa Kaler,026000
026004,Kec. Bojong Loa Kidul,026000
026007,Kec. Lengkong,026000
071728,Kec. Ulu Idanotae,071700
290602,Kec. Gantung,290600
240521,Kec. Atambua Barat,240500
240522,Kec. Atambua Selatan,240500
242230,Kec. Kobalima,242200
240508,Kec. Lamakmen,240500
240517,Kec. Lasiolat,240500
240510,Kec. Raihat,240500
242224,Kec. Rinhat,242200
242223,Kec. Weliman,242200
026002,Kec. Babakan Ciparay,026000
026011,Kec. Cibiru,026000
026005,Kec. Astanaanyar,026000
080503,Kec. Ulakan Tapakis,080500
080518,Kec. Sintuk Toboh Gadang,080500
241611,Kec. Kuwus Barat,241600
241612,Kec. Pacar,241600
051208,Kec. Bandar,051200
146002,Kec. Bukit Batu,146000
026503,Kec. Bantargebang,026500
026501,Kec. Pondokgede,026500
026029,Kec. Cinambo,026000
026028,Kec. Panyileukan,026000
026006,Kec. Regol,026000
022302,Kec. Gununghalu,022300
022301,Kec. Rongga,022300
026901,Kec. Banjar,026900
022203,Kec. Cibarusah,022200
022218,Kec. Cikarang Barat,022200
026504,Kec. Bekasi Timur,026500
242222,Kec. Wewiku,242200
061902,Kec. Bukit,061900
026105,Kec. Kota Bogor Barat,026100
026101,Kec. Kota Bogor Selatan,026100
026104,Kec. Kota Bogor Tengah,026100
026102,Kec. Kota Bogor Timur,026100
061909,Kec. Mesidah,061900
061904,Kec. Permata,061900
090201,Kec. Mandau,090200
080506,Kec. VII Koto Sungai Sarik,080500
080509,Kec. Sungai Geringging,080500
026508,Kec. Jati Sampurna,026500
026511,Kec. Mustika Jaya,026500
080507,Kec. V Koto Kampung Dalam,080500
030402,Kec. Purwareja Klampok,030400
280138,Kec. Cibitung,280100
030403,Kec. Mandiraja,030400
030225,Kec. Purwokerto Barat,030200
030226,Kec. Purwokerto Timur,030200
090213,Kec. Pinggir,090200
090208,Kec. Rupat,090200
130802,Kec. Capkala,130800
130808,Kec. Jagoi Babang,130800
130805,Kec. Ledo,130800
130816,Kec. Lembah Bawang,130800
130813,Kec. Lumar,130800
130810,Kec. Monterado,130800
130803,Kec. Samalantan,130800
130806,Kec. Sanggau Ledo,130800
130807,Kec. Seluas,130800
130812,Kec. Siding,130800
130814,Kec. Sungai Betung,130800
130815,Kec. Sungai Raya Kepulauan,130800
052612,Kec. Batu Marmar,052600
130811,Kec. Suti Semarang,130800
230420,Kec. Unter Iwes,230400
230430,Kec. Lape,230400
130809,Kec. Teriak,130800
266002,Kec. Gading Cempaka,266000
260305,Kec. Seginim,260300
260118,Kec. Air Besi,260100
260117,Kec. Air Napal,260100
260123,Kec. Air Padang,260100
260106,Kec. Arga Makmur,260100
260124,Kec. Arma Jaya,260100
260119,Kec. Batik Nau,260100
260101,Kec. Enggano,260100
260122,Kec. Hulu Palik,260100
260105,Kec. Kerkap,260100
031902,Kec. Kota Kudus,031900
110111,Kec. Lais,110100
121209,Kec. Batu Putih,121200
260109,Kec. Ketahun,260100
260107,Kec. Lais,260100
160301,Kec. Kelay,160300
160313,Kec. Pulau Maratua,160300
160305,Kec. Sambaliung,160300
160308,Kec. Segah,160300
160312,Kec. Tabalar,160300
160302,Kec. Talisayan,160300
250216,Kec. Oridek,250200
250212,Kec. Orkeri,250200
250203,Kec. Padaido,250200
036302,Kec. Gunung Pati,036300
031818,Kec. Gunung Wungkal,031800
250214,Kec. Poiru,250200
250206,Kec. Samofa,250200
251715,Kec. Kalomdol,251700
251717,Kec. Eipumek,251700
040402,Kec. Wates,040400
250211,Kec. Swandiwe,250200
046013,Kec. Jetis,046000
021515,Kec. Kramatmulya,021500
250209,Kec. Warsa,250200
250218,Kec. Yawosi,250200
250207,Kec. Yendidori,250200
230608,Kec. Donggo,230600
230617,Kec. Lambitu,230600
230610,Kec. Lambu,230600
230614,Kec. Langgudu,230600
230601,Kec. Monta,230600
230618,Kec. Palibelo,230600
230616,Kec. Parado,230600
230609,Kec. Sanggar,230600
230606,Kec. Sape,230600
051607,Kec. Pucang Laban,051600
051808,Kec. Tirto Yudo,051800
052111,Kec. Pasrujambe,052100
251704,Kec. Okbibab,251700
251790,Kec. Okbemtau,251700
251727,Kec. Ok Aom,251700
251732,Kec. Jetfa,251700
230615,Kec. Soromandi,230600
016205,Kec. Tambora,016200
200807,Kec. Wawo,200800
230611,Kec. Tambora,230600
230607,Kec. Wera,230600
230603,Kec. Woha,230600
236105,Kec. Mpunda,236100
120317,Kec. Hulu Sungkai,120300
236104,Kec. Raba,236100
076102,Kec. Binjai Kota,076100
076101,Kec. Binjai Selatan,076100
076103,Kec. Binjai Timur,076100
076104,Kec. Binjai Utara,076100
310107,Kec. Mantang,310100
051820,Kec. Ngajum,051800
061502,Kec. Kuala,061500
070204,Kec. Kuala,070200
310103,Kec. Tambelan,310100
310106,Kec. Toapaya,310100
061207,Kec. Jangka,061200
061203,Kec. Jeunib,061200
061205,Kec. Juli,061200
061214,Kec. Kuala,061200
120902,Kec. Punduh Pedada,120900
120905,Kec. Gedung Tataan,120900
032604,Kec. Petungkriyono,032600
052221,Kec. Jambesari Darus Sholah,052200
052003,Kec. Kuripan,052000
050802,Kec. Geger,050800
052317,Kec. Banyuputih,052300
051708,Kec. Gandusari,051700
052430,Kec. Sumbersari,052400
052220,Kec. Ijen,052200
120911,Kec. Way Ratai,120900
061209,Kec. Makmur,061200
061202,Kec. Pandrah,061200
061204,Kec. Peudada,061200
061208,Kec. Peusangan,061200
061201,Kec. Samalanga,061200
176103,Kec. Girian,176100
176105,Kec. Maesa,176100
051501,Kec. Bakung,051500
051513,Kec. Doko,051500
051515,Kec. Gandusari,051500
051516,Kec. Garum,051500
050416,Kec. Kesamben,050400
051507,Kec. Kademangan,051500
056701,Kec. Kademangan,056700
056604,Kec. Panggungrejo,056600
021734,Kec. Talun,021700
032605,Kec. Talun,032600
032402,Kec. Sukorejo,032400
051116,Kec. Sukorejo,051100
051508,Kec. Kanigoro,051500
051511,Kec. Kesamben,051500
051517,Kec. Nglegok,051500
051503,Kec. Panggungrejo,051500
051519,Kec. Ponggok,051500
051510,Kec. Selopuro,051500
051512,Kec. Selorejo,051500
051520,Kec. Srengat,051500
051506,Kec. Sutojayan,051500
051509,Kec. Talun,051500
051522,Kec. Udanawu,051500
051504,Kec. Wates,051500
051514,Kec. Wlingi,051500
051521,Kec. Wonodadi,051500
051502,Kec. Wonotirto,051500
056501,Kec. Sukorejo,056500
020508,Kec. Cijeruk,020500
061105,Kec. Simeulue Barat,061100
031507,Kec. Kradenan,031500
061707,Kec. Lembah Sabil,061700
031903,Kec. Jati,031900
061701,Kec. Manggeng,061700
051911,Kec. Sukorejo,051900
050107,Kec. Balong Panggang,050100
061708,Kec. Setia,061700
050108,Kec. Duduk Sampeyan,050100
061704,Kec. Susoh,061700
061702,Kec. Tangan-Tangan,061700
060111,Kec. Darul Imarah,060100
060122,Kec. Darul Kamal,060100
031613,Kec. Japah,031600
031601,Kec. Jati,031600
031609,Kec. Jepon,031600
031607,Kec. Jiken,031600
031604,Kec. Kedungtuban,031600
031603,Kec. Kradenan,031600
061108,Kec. Alafan,061100
060218,Kec. Kembang Tanjung,060200
056001,Kec. Karang Pilang,056000
060109,Kec. Ingin Jaya,060100
056502,Kec. Kepanjenkidul,056500
056503,Kec. Sananwetan,056500
052607,Kec. Palengaan,052600
052804,Kec. Giligenteng,052800
056302,Kec. Kota Kediri,056300
056704,Kec. Kedopok,056700
031012,Kec. Ngawen,031000
060120,Kec. Simpang Tiga,060100
060117,Kec. Kota Jantho,060100
060119,Kec. Krung Barona Jaya,060100
060112,Kec. Peukan Bada,060100
060113,Kec. Pulo Aceh,060100
060104,Kec. Seulimeum,060100
052905,Kec. Blega,052900
031615,Kec. Kunduran,031600
280433,Kec. Gunung Sari,280400
060110,Kec. Suka Makmur,060100
220504,Kec. Tampak siring,220500
061607,Kec. Indra Jaya,061600
061605,Kec. Jaya,061600
280123,Kec. Cikedal,280100
220309,Kec. Selemadeg Barat,220300
220310,Kec. Selemadeg Timur,220300
061602,Kec. Krueng Sabee,061600
220502,Kec. Blahbatuh,220500
040314,Kec. Ngawen,040300
061604,Kec. Sampoiniet,061600
061603,Kec. Setia Bakti,061600
060703,Kec. Kluet Selatan,060700
060712,Kec. Kluet Timur,060700
060704,Kec. Kluet Utara,060700
060715,Kec. Labuhan Haji Barat,060700
031614,Kec. Ngawen,031600
031602,Kec. Randublatung,031600
060102,Kec. Lhoknga,060100
253037,Kec. Yiginua,253000
060611,Kec. Arongan Lambalek,060600
286104,Kec. Jati uwung,286100
286109,Kec. Pinang,286100
236006,Kec. Sandubaya,236000
236005,Kec. Selaparang,236000
230106,Kec. Gunung Sari,230100
060103,Kec. Indrapuri,060100
060114,Kec. Leupung,060100
220804,Kec. Karangasem,220800
060101,Kec. Lhoong,060100
060716,Kec. Labuhan Haji Timur,060700
060708,Kec. Meukek,060700
060710,Kec. Pasie Raja,060700
060706,Kec. Samadua,060700
060707,Kec. Sawang,060700
060705,Kec. Tapak Tuan,060700
060701,Kec. Trumon,060700
061317,Kec. Kuala Baru,061300
061301,Kec. Pulau Banyak,061300
061318,Kec. Pulau Banyak Barat,061300
061303,Kec. Simpang Kanan,061300
061302,Kec. Singkil,061300
220702,Kec. Bangli,220700
060825,Kec. Tanoh Alas,060800
061308,Kec. Suro Makmur,061300
060702,Kec. Bakongan,060700
060713,Kec. Bakongan Timur,060700
230508,Kec. Manggelewa,230500
230703,Kec. Seteluk,230700
060717,Kec. Kota Bahagia,060700
180324,Kec. Lore Peore,180300
060718,Kec. Trumon Tengah,060700
060711,Kec. Trumon Timur,060700
061307,Kec. Danau Paris,061300
061312,Kec. Kuta Baharu,061300
061313,Kec. Singkohor,061300
061402,Kec. Kejuruan Muda,061400
061403,Kec. Kualasimpang,061400
061407,Kec. Manyak Payed,061400
061408,Kec. Rantau,061400
061415,Kec. Sekerak,061400
241017,Kec. Riung Selatan (Wolomeze),241000
241408,Kec. Wulandoni,241400
253318,Kec. Ilaga Utara,253300
253315,Kec. Sinak Barat,253300
241407,Kec. Buyasuri,241400
110606,Kec. Jayaloka,110600
253319,Kec. Mabugi,253300
253320,Kec. Omukia,253300
061414,Kec. Tenggulun,061400
060525,Kec. Atu Lintang,060500
060505,Kec. Bebesen,060500
060527,Kec. Bies,060500
060502,Kec. Bintang,060500
060514,Kec. Celala,060500
060526,Kec. Jagong Jeget,060500
060522,Kec. Kebayakan,060500
240422,Kec. Biboki Tanpah,240400
060513,Kec. Ketol,060500
060512,Kec. Kute Panang,060500
060501,Kec. Linge,060500
060524,Kec. Laut Tawar,060500
060504,Kec. Pegasing,060500
060429,Kec. Darul Ihsan,060400
240523,Kec. Nanaet Duabesi,240500
253310,Kec. Beoga Barat,253300
240711,Kec. Kelubagolit,240700
240710,Kec. Witihama,240700
240712,Kec. Wotan Ulumado,240700
060822,Kec. Ketambe,060800
253308,Kec. Doufo,253300
253311,Kec. Beoga Timur,253300
240716,Kec. Ilebura,240700
060802,Kec. Lawe Sigala-Gala,060800
253317,Kec. Yugumuak,253300
060824,Kec. Lawe Sumur,060800
060826,Kec. Lueser,060800
253313,Kec. Kembru,253300
253314,Kec. Bina,253300
060810,Kec. Semadam,060800
253312,Kec. Ogamanim,253300
060422,Kec. Banda Alam,060400
253309,Kec. Dervos,253300
253316,Kec. Mage`abume,253300
060409,Kec. Birem Bayeun,060400
060414,Kec. Darul Aman,060400
060432,Kec. Darul Falah,060400
060413,Kec. Idi Rayeuk,060400
060431,Kec. Idi Timur,060400
240506,Kec. Kota Atambua,240500
060417,Kec. Pante Beudari,060400
126005,Kec. Teluk Betung Utara,126000
060426,Kec. Madat,060400
241910,Kec. Wewewa Tengah,241900
060415,Kec. Nurussalam,060400
060424,Kec. Peudawa,060400
060411,Kec. Peureulak,060400
060421,Kec. Peureulak Barat,060400
253006,Kec. Malagaineri,253000
241117,Kec. Wae Ri`I,241100
060420,Kec. Peureulak Timur,060400
060410,Kec. Rantau Selamat,060400
060412,Kec. Ranto Peureulak,060400
060408,Kec. Serba Jadi,060400
060428,Kec. Simpang Jernih,060400
060418,Kec. Simpang Ulim,060400
060419,Kec. Sungai Raya,060400
241903,Kec. Loura,241900
